"文件","行号","所在符号","行类型","作用","代码摘要"
"lib/literature/server/pdf-archive.ts","143","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","144","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","145","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","146","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","147","downloadStoredPdfBuffer","空行","分隔代码结构，提高可读性；属于“downloadStoredPdfBuffer”函数",""
"lib/literature/server/pdf-archive.ts","148","downloadStoredPdfBuffer","循环","遍历或重复处理集合数据；属于“downloadStoredPdfBuffer”函数","for (const storagePath of candidatePaths) {"
"lib/literature/server/pdf-archive.ts","149","downloadStoredPdfBuffer","变量/计算","声明状态、配置或中间计算结果；属于“downloadStoredPdfBuffer”函数","const { data, error } = await bucket.download(storagePath);"
"lib/literature/server/pdf-archive.ts","150","downloadStoredPdfBuffer","条件分支","根据运行条件选择执行路径；属于“downloadStoredPdfBuffer”函数","if (!error && data) {"
"lib/literature/server/pdf-archive.ts","151","downloadStoredPdfBuffer","返回结果","结束当前作用域并向调用方返回值；属于“downloadStoredPdfBuffer”函数","return {"
"lib/literature/server/pdf-archive.ts","152","downloadStoredPdfBuffer","外部调用/数据访问","调用网络接口、数据库或外部服务；属于“downloadStoredPdfBuffer”函数","buffer: Buffer.from(await data.arrayBuffer()),"
"lib/literature/server/pdf-archive.ts","153","downloadStoredPdfBuffer","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“downloadStoredPdfBuffer”函数","storagePath,"
"lib/literature/server/pdf-archive.ts","154","downloadStoredPdfBuffer","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“downloadStoredPdfBuffer”函数","fileName: paper.pdfFileName || storagePath.split(""/"").at(-1) || ""paper.pdf"","
"lib/literature/server/pdf-archive.ts","155","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","};"
"lib/literature/server/pdf-archive.ts","156","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","157","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","158","downloadStoredPdfBuffer","空行","分隔代码结构，提高可读性；属于“downloadStoredPdfBuffer”函数",""
"lib/literature/server/pdf-archive.ts","159","downloadStoredPdfBuffer","条件分支","根据运行条件选择执行路径；属于“downloadStoredPdfBuffer”函数","if (listError) {"
"lib/literature/server/pdf-archive.ts","160","downloadStoredPdfBuffer","错误终止","在约束不满足时中止当前流程；属于“downloadStoredPdfBuffer”函数","throw new LiteratureError("
"lib/literature/server/pdf-archive.ts","161","downloadStoredPdfBuffer","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“downloadStoredPdfBuffer”函数","`无法读取《${paper.title}》的 PDF 存储目录：${listError.message}`,"
"lib/literature/server/pdf-archive.ts","162","downloadStoredPdfBuffer","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“downloadStoredPdfBuffer”函数","500,"
"lib/literature/server/pdf-archive.ts","163","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数",");"
"lib/literature/server/pdf-archive.ts","164","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","165","downloadStoredPdfBuffer","空行","分隔代码结构，提高可读性；属于“downloadStoredPdfBuffer”函数",""
"lib/literature/server/pdf-archive.ts","166","downloadStoredPdfBuffer","错误终止","在约束不满足时中止当前流程；属于“downloadStoredPdfBuffer”函数","throw new LiteratureError("
"lib/literature/server/pdf-archive.ts","167","downloadStoredPdfBuffer","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“downloadStoredPdfBuffer”函数","`未找到《${paper.title}》已上传的 PDF 文件，请重新上传。`,"
"lib/literature/server/pdf-archive.ts","168","downloadStoredPdfBuffer","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“downloadStoredPdfBuffer”函数","422,"
"lib/literature/server/pdf-archive.ts","169","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数",");"
"lib/literature/server/pdf-archive.ts","170","downloadStoredPdfBuffer","结构结束","结束当前语句、对象或作用域；属于“downloadStoredPdfBuffer”函数","}"
"lib/literature/server/pdf-archive.ts","171","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/literature/server/pdf-archive.ts","172","ensureLiteraturePaperFullText","公开接口","定义或导出供其他模块调用的能力；属于“ensureLiteraturePaperFullText”函数","export async function ensureLiteraturePaperFullText("
"lib/literature/server/pdf-archive.ts","173","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","supabase: SupabaseClient,"
"lib/literature/server/pdf-archive.ts","174","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","userId: string,"
"lib/literature/server/pdf-archive.ts","175","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","paper: LiteraturePaper,"
"lib/literature/server/pdf-archive.ts","176","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","): Promise<LiteraturePaper> {"
"lib/literature/server/pdf-archive.ts","177","ensureLiteraturePaperFullText","条件分支","根据运行条件选择执行路径；属于“ensureLiteraturePaperFullText”函数","if (paper.fullText?.trim()) {"
"lib/literature/server/pdf-archive.ts","178","ensureLiteraturePaperFullText","返回结果","结束当前作用域并向调用方返回值；属于“ensureLiteraturePaperFullText”函数","return paper;"
"lib/literature/server/pdf-archive.ts","179","ensureLiteraturePaperFullText","结构结束","结束当前语句、对象或作用域；属于“ensureLiteraturePaperFullText”函数","}"
"lib/literature/server/pdf-archive.ts","180","ensureLiteraturePaperFullText","空行","分隔代码结构，提高可读性；属于“ensureLiteraturePaperFullText”函数",""
"lib/literature/server/pdf-archive.ts","181","ensureLiteraturePaperFullText","变量/计算","声明状态、配置或中间计算结果；属于“ensureLiteraturePaperFullText”函数","const { buffer, storagePath, fileName } = await downloadStoredPdfBuffer("
"lib/literature/server/pdf-archive.ts","182","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","supabase,"
"lib/literature/server/pdf-archive.ts","183","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","userId,"
"lib/literature/server/pdf-archive.ts","184","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","paper,"
"lib/literature/server/pdf-archive.ts","185","ensureLiteraturePaperFullText","结构结束","结束当前语句、对象或作用域；属于“ensureLiteraturePaperFullText”函数",");"
"lib/literature/server/pdf-archive.ts","186","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","assertPdfBuffer(buffer);"
"lib/literature/server/pdf-archive.ts","187","ensureLiteraturePaperFullText","空行","分隔代码结构，提高可读性；属于“ensureLiteraturePaperFullText”函数",""
"lib/literature/server/pdf-archive.ts","188","ensureLiteraturePaperFullText","变量/计算","声明状态、配置或中间计算结果；属于“ensureLiteraturePaperFullText”函数","const fullText = await extractPdfFullText(buffer);"
"lib/literature/server/pdf-archive.ts","189","ensureLiteraturePaperFullText","条件分支","根据运行条件选择执行路径；属于“ensureLiteraturePaperFullText”函数","if (!fullText) {"
"lib/literature/server/pdf-archive.ts","190","ensureLiteraturePaperFullText","错误终止","在约束不满足时中止当前流程；属于“ensureLiteraturePaperFullText”函数","throw new LiteratureError("
"lib/literature/server/pdf-archive.ts","191","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","`《${paper.title}》的 PDF 没有可提取文字，可能是扫描版或加密文件，请上传可复制文字的 PDF。`,"
"lib/literature/server/pdf-archive.ts","192","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","422,"
"lib/literature/server/pdf-archive.ts","193","ensureLiteraturePaperFullText","结构结束","结束当前语句、对象或作用域；属于“ensureLiteraturePaperFullText”函数",");"
"lib/literature/server/pdf-archive.ts","194","ensureLiteraturePaperFullText","结构结束","结束当前语句、对象或作用域；属于“ensureLiteraturePaperFullText”函数","}"
"lib/literature/server/pdf-archive.ts","195","ensureLiteraturePaperFullText","空行","分隔代码结构，提高可读性；属于“ensureLiteraturePaperFullText”函数",""
"lib/literature/server/pdf-archive.ts","196","ensureLiteraturePaperFullText","变量/计算","声明状态、配置或中间计算结果；属于“ensureLiteraturePaperFullText”函数","const extractedAt = new Date().toISOString();"
"lib/literature/server/pdf-archive.ts","197","ensureLiteraturePaperFullText","变量/计算","声明状态、配置或中间计算结果；属于“ensureLiteraturePaperFullText”函数","const figureEvidence = extractFigureEvidenceFromText(fullText, paper);"
"lib/literature/server/pdf-archive.ts","198","ensureLiteraturePaperFullText","空行","分隔代码结构，提高可读性；属于“ensureLiteraturePaperFullText”函数",""
"lib/literature/server/pdf-archive.ts","199","ensureLiteraturePaperFullText","返回结果","结束当前作用域并向调用方返回值；属于“ensureLiteraturePaperFullText”函数","return updateLiteraturePaperPdfArchive(supabase, userId, paper.id, {"
"lib/literature/server/pdf-archive.ts","200","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","pdfStoragePath: storagePath,"
"lib/literature/server/pdf-archive.ts","201","ensureLiteraturePaperFullText","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ensureLiteraturePaperFullText”函数","pdfFileName: fileName,"
