"文件","行号","所在符号","行类型","作用","代码摘要"
"lib/export/types.ts","2","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""md"""
"lib/export/types.ts","3","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""docx"""
"lib/export/types.ts","4","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""pdf"""
"lib/export/types.ts","5","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""pptx"""
"lib/export/types.ts","6","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""xlsx"""
"lib/export/types.ts","7","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""svg"""
"lib/export/types.ts","8","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""png"""
"lib/export/types.ts","9","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""txt"""
"lib/export/types.ts","10","ExportFormat","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportFormat”类型","| ""json"";"
"lib/export/types.ts","11","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","12","ExportRequest","公开接口","定义或导出供其他模块调用的能力；属于“ExportRequest”类型","export type ExportRequest = {"
"lib/export/types.ts","13","ExportRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRequest”类型","format: ExportFormat;"
"lib/export/types.ts","14","ExportRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRequest”类型","title: string;"
"lib/export/types.ts","15","ExportRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRequest”类型","content: string;"
"lib/export/types.ts","16","ExportRequest","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRequest”类型","metadata?: Record<string, unknown>;"
"lib/export/types.ts","17","ExportRequest","结构结束","结束当前语句、对象或作用域；属于“ExportRequest”类型","};"
"lib/export/types.ts","18","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","19","ExportSuccessResponse","公开接口","定义或导出供其他模块调用的能力；属于“ExportSuccessResponse”类型","export type ExportSuccessResponse = {"
"lib/export/types.ts","20","ExportSuccessResponse","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportSuccessResponse”类型","success: true;"
"lib/export/types.ts","21","ExportSuccessResponse","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportSuccessResponse”类型","filename: string;"
"lib/export/types.ts","22","ExportSuccessResponse","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportSuccessResponse”类型","downloadUrl: string;"
"lib/export/types.ts","23","ExportSuccessResponse","结构结束","结束当前语句、对象或作用域；属于“ExportSuccessResponse”类型","};"
"lib/export/types.ts","24","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","25","ExportErrorResponse","公开接口","定义或导出供其他模块调用的能力；属于“ExportErrorResponse”类型","export type ExportErrorResponse = {"
"lib/export/types.ts","26","ExportErrorResponse","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportErrorResponse”类型","success: false;"
"lib/export/types.ts","27","ExportErrorResponse","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportErrorResponse”类型","error: string;"
"lib/export/types.ts","28","ExportErrorResponse","结构结束","结束当前语句、对象或作用域；属于“ExportErrorResponse”类型","};"
"lib/export/types.ts","29","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","30","ExportResponse","公开接口","定义或导出供其他模块调用的能力；属于“ExportResponse”类型","export type ExportResponse = ExportSuccessResponse | ExportErrorResponse;"
"lib/export/types.ts","31","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","32","ExportRecord","公开接口","定义或导出供其他模块调用的能力；属于“ExportRecord”类型","export type ExportRecord = {"
"lib/export/types.ts","33","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","id: string;"
"lib/export/types.ts","34","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","filename: string;"
"lib/export/types.ts","35","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","mimeType: string;"
"lib/export/types.ts","36","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","userId: string;"
"lib/export/types.ts","37","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","createdAt: number;"
"lib/export/types.ts","38","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","filePath?: string;"
"lib/export/types.ts","39","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","storageBucket?: string;"
"lib/export/types.ts","40","ExportRecord","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“ExportRecord”类型","storagePath?: string;"
"lib/export/types.ts","41","ExportRecord","结构结束","结束当前语句、对象或作用域；属于“ExportRecord”类型","};"
"lib/export/types.ts","42","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","43","EXPORT_MIME_TYPES","公开接口","定义或导出供其他模块调用的能力；属于“EXPORT_MIME_TYPES”变量","export const EXPORT_MIME_TYPES: Record<ExportFormat, string> = {"
"lib/export/types.ts","44","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","md: ""text/markdown; charset=utf-8"","
"lib/export/types.ts","45","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","txt: ""text/plain; charset=utf-8"","
"lib/export/types.ts","46","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","json: ""application/json; charset=utf-8"","
"lib/export/types.ts","47","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","docx: ""application/vnd.openxmlformats-officedocument.wordprocessingml.document"","
"lib/export/types.ts","48","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","pdf: ""application/pdf"","
"lib/export/types.ts","49","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","pptx: ""application/vnd.openxmlformats-officedocument.presentationml.presentation"","
"lib/export/types.ts","50","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","xlsx: ""application/vnd.openxmlformats-officedocument.spreadsheetml.sheet"","
"lib/export/types.ts","51","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","svg: ""image/svg+xml; charset=utf-8"","
"lib/export/types.ts","52","EXPORT_MIME_TYPES","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“EXPORT_MIME_TYPES”变量","png: ""image/png"","
"lib/export/types.ts","53","EXPORT_MIME_TYPES","结构结束","结束当前语句、对象或作用域；属于“EXPORT_MIME_TYPES”变量","};"
"lib/export/types.ts","54","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/types.ts","55","(模块顶层)","公开接口","定义或导出供其他模块调用的能力；属于文件顶层","export const MAX_EXPORT_CONTENT_CHARS = 500_000;"
"lib/export/types.ts","56","(模块顶层)","空行","分隔代码结构，提高可读性；属于文件顶层",""
"lib/export/word-pipeline.ts","1","导入@1","依赖导入","引入当前模块使用的外部或内部依赖；属于“导入@1”导入","import {"
"lib/export/word-pipeline.ts","2","导入@1","实现语句","执行当前作用域的具体业务、转换或配置逻辑；属于“导入@1”导入","inlineSpansToPlainText,"
